mp_rgb_img,left_hand_skel_data,right_hand_skel_data,nuitrack_rgb_image,nuitrack_skel_data
,1703220185.4974663,1703220184.1374884,,1703220186.9769225
,1703220185.4975007,1703220184.1596205,,1703220187.0174217
,1703220185.541452,1703220184.2014835,,1703220187.0174305
,1703220185.5617907,1703220184.245445,,1703220187.0614402
,1703220185.609424,1703220184.2894247,,1703220187.0820806
,1703220185.6534386,1703220184.333482,,1703220187.125459
,1703220185.6974487,1703220184.3335166,,1703220187.1694412
,1703220185.697463,1703220184.3814735,,1703220187.2134237
,1703220185.7415457,1703220184.4088674,,1703220187.2614477
,1703220185.7644253,1703220184.4494114,,1703220187.3054504
,1703220185.8055222,1703220184.4974492,,1703220187.305461
,1703220185.8494449,1703220184.4974647,,1703220187.3494153
,1703220185.897425,1703220184.5414388,,1703220187.349425
,1703220185.897434,1703220184.5605571,,1703220187.3974922
,1703220185.9454517,1703220184.6054971,,1703220187.4137256
,1703220185.9626663,1703220184.6494093,,1703220187.457455
,1703220186.00547,1703220184.6934352,,1703220187.501445
,1703220186.0494108,1703220184.7414615,,1703220187.5454228
,1703220186.0934303,1703220184.7414887,,1703220187.5894294
,1703220186.1374607,1703220184.7854269,,1703220187.5894392
,1703220186.1374693,1703220184.7942083,,1703220187.645296
,1703220186.1814137,1703220184.893732,,1703220187.64905
,1703220186.1878142,1703220184.9374754,,1703220187.712127
,1703220186.2306914,1703220184.9854274,,1703220187.7574418
,1703220186.2735133,1703220185.0294256,,1703220187.7574563
,1703220186.3174698,1703220185.0734627,,1703220187.8014512
,1703220186.3614278,1703220185.0734775,,1703220187.8443387
,1703220186.4054766,1703220185.1174212,,1703220187.885454
,1703220186.4054875,1703220185.1287107,,1703220187.9294438
,1703220186.453432,1703220185.1694844,,1703220187.9294543
,1703220186.4628289,1703220185.2134123,,1703220188.0119553
,1703220186.5094824,1703220185.2614164,,1703220188.01749
,1703220186.5574634,1703220185.305435,,1703220188.0614126
,1703220186.557494,1703220185.305474,,1703220188.1054447
,1703220186.6014485,1703220185.3534272,,1703220188.1494205
,1703220186.6294088,1703220185.3611498,,1703220188.1494296
,1703220186.6694489,1703220185.4054549,,1703220188.1934195
,1703220186.7134244,1703220185.4534194,,1703220188.214472
,1703220186.7574396,1703220185.4975286,,1703220188.2574384
,1703220186.8014455,1703220185.4975522,,1703220188.3014257
,1703220186.8014584,1703220185.5414624,,1703220188.3454168
,1703220186.8454626,1703220185.5617378,,1703220188.3934312
,1703220186.8624158,1703220185.6094317,,1703220188.3934467
,1703220186.9054677,1703220185.6534789,,1703220188.4374282
,1703220186.9494116,1703220185.6975024,,1703220188.447313
,1703220186.993452,1703220185.697508,,1703220188.4934363
,1703220187.0414784,1703220185.7414782,,1703220188.5475025
,1703220187.0414937,1703220185.764388,,1703220188.6129863
,1703220187.0854352,1703220185.8056316,,1703220188.653419
,1703220187.0959826,1703220185.849432,,1703220188.6534276
,1703220187.1374712,1703220185.8934445,,1703220188.712605
,1703220187.181448,1703220185.9374301,,1703220188.744698
,1703220187.2254481,1703220185.9374442,,1703220188.789418
,1703220187.2694426,1703220185.9814124,,1703220188.789426
,1703220187.2694564,1703220185.9899695,,1703220188.8334708
,1703220187.3134263,1703220186.0334694,,1703220188.878293
,1703220187.3308568,1703220186.0814106,,1703220188.9214268
,1703220187.3774557,1703220186.1254518,,1703220188.9654098
,1703220187.4214401,1703220186.1694577,,1703220189.012274
,1703220187.4654343,1703220186.169472,,1703220189.0534286
,1703220187.4654434,1703220186.21342,,1703220189.1117125
,1703220187.51344,1703220186.2306743,,1703220189.1574187
,1703220187.5311494,1703220186.2734709,,1703220189.212536
,1703220187.5734153,1703220186.3174596,,1703220189.257471
,1703220187.6214468,1703220186.361421,,1703220189.3131254
,1703220187.6654396,1703220186.405504,,1703220189.3534226
,1703220187.6654546,1703220186.4055076,,1703220189.3534317
,1703220187.709495,1703220186.4494224,,1703220189.3974345
,1703220187.7308068,1703220186.462829,,1703220189.416998
,1703220187.7734506,1703220186.509488,,1703220189.457435
,1703220187.8174398,1703220186.5574481,,1703220189.501468
,1703220187.8614328,1703220186.5574558,,1703220189.5454652
,1703220187.9054704,1703220186.6014588,,1703220189.5934415
,1703220187.905489,1703220186.6294277,,1703220189.5934503
,1703220187.9494267,1703220186.6694496,,1703220189.6463878
,1703220187.964571,1703220186.7134526,,1703220189.650561
,1703220188.0054853,1703220186.7574227,,1703220189.6934407
,1703220188.0494323,1703220186.801451,,1703220189.7458024
,1703220188.0982504,1703220186.801497,,1703220189.789415
,1703220188.1454298,1703220186.84543,,1703220189.8374383
,1703220188.189414,1703220186.8624606,,1703220189.8854146
,1703220188.233438,1703220186.909455,,1703220189.8854241
,1703220188.233448,1703220186.953406,,1703220189.8854277
,1703220188.281467,1703220186.9974325,,1703220189.9294462
,1703220188.2974436,1703220186.9974413,,1703220189.9495687
,1703220188.3414721,1703220187.045452,,1703220190.0125568
,1703220188.3854415,1703220187.0630596,,1703220190.0534732
,1703220188.4334834,1703220187.1054616,,1703220190.0534804
,1703220188.4339113,1703220187.1494267,,1703220190.0974474
,1703220188.477442,1703220187.1934476,,1703220190.1161368
,1703220188.4977386,1703220187.2374532,,1703220190.157408
,1703220188.5414321,1703220187.2374938,,1703220190.2014682
,1703220188.5854268,1703220187.2814214,,1703220190.2494297
,1703220188.6294417,1703220187.2973137,,1703220190.2494361
,1703220188.6774774,1703220187.3374567,,1703220190.2934284
,1703220188.6774943,1703220187.3814318,,1703220190.3163986
,1703220188.7214477,1703220187.4294336,,1703220190.357414
,1703220188.7303965,1703220187.4734516,,1703220190.4014304
,1703220188.7734451,1703220187.4734633,,1703220190.445416
,1703220188.8174386,1703220187.517425,,1703220190.4894114
,1703220188.861436,1703220187.531139,,1703220190.4894211
,1703220188.905506,1703220187.5774581,,1703220190.5338404
,1703220188.9055245,1703220187.6214511,,1703220190.5475183
,1703220188.9494245,1703220187.6654396,,1703220190.593436
,1703220188.9643152,1703220187.665462,,1703220190.6374438
,1703220189.0054421,1703220187.7095008,,1703220190.681422
,1703220189.0494277,1703220187.7308168,,1703220190.7254333
,1703220189.0934494,1703220187.7734506,,1703220190.769464
,1703220189.1414404,1703220187.8175006,,1703220190.7694826
,1703220189.1414502,1703220187.861439,,1703220190.813463
,1703220189.1854193,1703220187.9054866,,1703220190.8461194
,1703220189.1970322,1703220187.9054954,,1703220190.8894136
,1703220189.2374709,1703220187.949436,,1703220190.933458
,1703220189.2814307,1703220187.964602,,1703220190.9334671
,1703220189.3254526,1703220188.005482,,1703220190.980786
,1703220189.3694508,1703220188.049442,,1703220191.0143209
,1703220189.3694654,1703220188.0982602,,1703220191.0574257
,1703220189.4134607,1703220188.145442,,1703220191.0574355
,1703220189.4329913,1703220188.1934133,,1703220191.1142375
,1703220189.4734619,1703220188.237415,,1703220191.1182222
,1703220189.517426,1703220188.2374473,,1703220191.1804192
,1703220189.5614536,1703220188.2854125,,1703220191.2214348
,1703220189.5614765,1703220188.2974548,,1703220191.2214491
,1703220189.6054718,1703220188.3414671,,1703220191.2801518
,1703220189.6339111,1703220188.3854902,,1703220191.283809
,1703220189.6814265,1703220188.4294395,,1703220191.3485756
,1703220189.7254245,1703220188.4734511,,1703220191.3934376
,1703220189.769439,1703220188.4734678,,1703220191.437491
,1703220189.7694714,1703220188.5174348,,1703220191.4375288
,1703220189.817441,1703220188.5246584,,1703220191.4814222
,1703220189.8329859,1703220188.5694659,,1703220191.4850812
,1703220189.8734682,1703220188.617428,,1703220191.5475025
,1703220189.9174197,1703220188.6654484,,1703220191.589438
,1703220189.9614563,1703220188.665467,,1703220191.5894496
,1703220190.0054698,1703220188.7094705,,1703220191.63344
,1703220190.0054872,1703220188.7315059,,1703220191.652417
,1703220190.0534332,1703220188.7774386,,1703220191.713795
,1703220190.0663164,1703220188.8214135,,1703220191.7574081
,1703220190.1094663,1703220188.8654196,,1703220191.8019166
,1703220190.1534235,1703220188.9094403,,1703220191.8494556
,1703220190.197433,1703220188.909453,,1703220191.849468
,1703220190.2414606,1703220188.9534116,,1703220191.8934429
,1703220190.2414749,1703220188.9643226,,1703220191.9150844
,1703220190.2854252,1703220189.0054753,,1703220191.9574363
,1703220190.2997315,1703220189.049409,,1703220191.9574485
,1703220190.3414693,1703220189.0934546,,1703220192.0014384
,1703220190.3854096,1703220189.1374705,,1703220192.0188556
,1703220190.4294412,1703220189.1374826,,1703220192.0798168
,1703220190.4734504,1703220189.1814213,,1703220192.125441
,1703220190.4734607,1703220189.1970406,,1703220192.1254528
,1703220190.5214164,1703220189.237475,,1703220192.1826737
,1703220190.530253,1703220189.2814226,,1703220192.1866326
,1703220190.5734577,1703220189.325448,,1703220192.2294736
,1703220190.6174273,1703220189.373428,,1703220192.2734494
,1703220190.6614382,1703220189.3734374,,1703220192.317411
,1703220190.705456,1703220189.4174373,,1703220192.3654478
,1703220190.7054696,1703220189.4329767,,1703220192.4094536
,1703220190.7494311,1703220189.4734695,,1703220192.4534152
,1703220190.7650936,1703220189.5174196,,1703220192.4534385
,1703220190.8056498,1703220189.5614536,,1703220192.453461
,1703220190.8494325,1703220189.5614715,,1703220192.4974477
,1703220190.893407,1703220189.6054807,,1703220192.5476494
,1703220190.937435,1703220189.6338608,,1703220192.5894105
,1703220190.985426,1703220189.6774418,,1703220192.589428
,1703220191.0294416,1703220189.721437,,1703220192.637433
,1703220191.0294607,1703220189.769439,,1703220192.649577
,1703220191.0734653,1703220189.7694519,,1703220192.7122197
,1703220191.1000888,1703220189.813457,,1703220192.7574124
,1703220191.1414566,1703220189.8329713,,1703220192.757422
,1703220191.1854331,1703220189.8734784,,1703220192.8154228
,1703220191.2334247,1703220189.921409,,1703220192.82053
,1703220191.2774699,1703220189.9654186,,1703220192.8614342
,1703220191.277513,1703220190.0094676,,1703220192.9095068
,1703220191.321413,1703220190.0094774,,1703220192.9534466
,1703220191.3342357,1703220190.0534246,,1703220192.9534674
,1703220191.3774762,1703220190.066335,,1703220192.9974754
,1703220191.4214296,1703220190.1134124,,1703220193.0488305
,1703220191.469489,1703220190.157415,,1703220193.0894368
,1703220191.4695082,1703220190.2014627,,1703220193.0894492
,1703220191.513478,1703220190.201485,,1703220193.1334422
,1703220191.534773,1703220190.2454457,,1703220193.1822083
,1703220191.577439,1703220190.2661254,,1703220193.225444
,1703220191.6214347,1703220190.3094904,,1703220193.2694416
,1703220191.6654468,1703220190.3534095,,1703220193.2694535
,1703220191.7094605,1703220190.4014332,,1703220193.3161745
,1703220191.7094705,1703220190.401456,,1703220193.349934
,1703220191.753667,1703220190.4494169,,1703220193.3934324
,1703220191.7670367,1703220190.465626,,1703220193.3934414
,1703220191.8094454,1703220190.513418,,1703220193.4374561
,1703220191.8574424,1703220190.557419,,1703220193.4820652
,1703220191.901427,1703220190.6014903,,1703220193.52546
,1703220191.9014382,1703220190.6015089,,1703220193.5254762
,1703220191.9455059,1703220190.6454856,,1703220193.5826666
,1703220191.9666948,1703220190.6674747,,1703220193.5866437
,1703220192.0094576,1703220190.709447,,1703220193.629448
,1703220192.0574238,1703220190.7534223,,1703220193.6815963
,1703220192.1014385,1703220190.8014712,,1703220193.725419
,1703220192.1454709,1703220190.8014948,,1703220193.7694242
,1703220192.145488,1703220190.8494244,,1703220193.7694354
,1703220192.1934335,1703220190.8673873,,1703220193.8174446
,1703220192.2011282,1703220190.9343784,,1703220193.8194442
,1703220192.2414672,1703220190.9774761,,1703220193.8614244
,1703220192.2854278,1703220191.021431,,1703220193.9153838
,1703220192.3294547,1703220191.0654109,,1703220193.957462
,1703220192.377456,1703220191.1134546,,1703220194.0014389
,1703220192.3774693,1703220191.1134732,,1703220194.0014484
,1703220192.4254541,1703220191.1574337,,1703220194.0454965
,1703220192.43479,1703220191.167748,,1703220194.0831845
,1703220192.4774861,1703220191.209467,,1703220194.1254234
,1703220192.5254178,1703220191.2534091,,1703220194.1254346
,1703220192.573453,1703220191.2974374,,1703220194.169424
,1703220192.573485,1703220191.341465,,1703220194.1881285
,1703220192.61742,1703220191.341481,,1703220194.2502334
,1703220192.6341639,1703220191.3854265,,1703220194.2934308
,1703220192.6814175,1703220191.4010227,,1703220194.3374538
,1703220192.7254193,1703220191.4414427,,1703220194.3374634
,1703220192.7694604,1703220191.4854116,,1703220194.3814774
,1703220192.7694721,1703220191.529442,,1703220194.388081
,1703220192.8135023,1703220191.5734684,,1703220194.4334564
,1703220192.828708,1703220191.5734866,,1703220194.4840188
,1703220192.869457,1703220191.6174247,,1703220194.5294402
,1703220192.9134247,1703220191.6351945,,1703220194.5294504
,1703220192.961412,1703220191.6774716,,1703220194.5843055
,1703220193.00545,1703220191.7214186,,1703220194.5881605
,1703220193.005462,1703220191.7694297,,1703220194.6494093
,1703220193.0494227,1703220191.7694435,,1703220194.6894603
,1703220193.0674076,1703220191.8134239,,1703220194.6894903
,1703220193.1094718,1703220191.8340826,,1703220194.7496817
,1703220193.1534326,1703220191.8774748,,1703220194.753922
,1703220193.1974242,1703220191.921416,,1703220194.8161066
,1703220193.1974525,1703220191.965431,,1703220194.8614192
,1703220193.2414663,1703220192.0094686,,1703220194.8614275
,1703220193.268864,1703220192.0094743,,1703220194.9159517
,1703220193.3094661,1703220192.057415,,1703220194.919629
,1703220193.3574257,1703220192.0679677,,1703220194.984148
,1703220193.40544,1703220192.1094692,,1703220195.025434
,1703220193.405478,1703220192.1534204,,1703220195.0734394
,1703220193.449419,1703220192.197426,,1703220195.1174266
,1703220193.4685376,1703220192.241465,,1703220195.1654377
,1703220193.5094702,1703220192.2414784,,1703220195.1654503
,1703220193.5534103,1703220192.2854195,,1703220195.20945
,1703220193.5974505,1703220192.3015096,,1703220195.2168243
,1703220193.641446,1703220192.3455133,,1703220195.257425
,1703220193.641458,1703220192.3894355,,1703220195.2574322
,1703220193.6854196,1703220192.4334178,,1703220195.3166602
,1703220193.6968894,1703220192.4814377,,1703220195.3530312
,1703220193.7374842,1703220192.481448,,1703220195.3934243
,1703220193.781456,1703220192.5254285,,1703220195.3934312
,1703220193.8254173,1703220192.536703,,1703220195.4374316
,1703220193.8694282,1703220192.581441,,1703220195.456547
,1703220193.9134855,1703220192.6254158,,1703220195.4974363
,1703220193.9135177,1703220192.6694512,,1703220195.5454912
,1703220193.9574559,1703220192.6694627,,1703220195.5894322
,1703220193.9698746,1703220192.7145298,,1703220195.6511617
,1703220194.017423,1703220192.7326858,,1703220195.6934094
,1703220194.062031,1703220192.773437,,1703220195.7374125
,1703220194.1094992,1703220192.8214502,,1703220195.7814393
,1703220194.1095514,1703220192.8654108,,1703220195.7814503
,1703220194.1534257,1703220192.909507,,1703220195.8294218
,1703220194.169435,1703220192.909531,,1703220195.8294346
,1703220194.2135177,1703220192.9534202,,1703220195.8735528
,1703220194.2574072,1703220192.969231,,1703220195.9171214
,1703220194.3014243,1703220193.0094407,,1703220195.957419
,1703220194.34546,1703220193.0574253,,1703220195.9574292
,1703220194.345485,1703220193.1014292,,1703220196.0172534
,1703220194.3934298,1703220193.1494591,,1703220196.0524664
,1703220194.4015532,1703220193.1494708,,1703220196.0934236
,1703220194.445463,1703220193.1934485,,1703220196.0934322
,1703220194.4934354,1703220193.1963153,,1703220196.137439
,1703220194.537445,1703220193.2414784,,1703220196.1844194
,1703220194.5374637,1703220193.285434,,1703220196.2254324
,1703220194.5814455,1703220193.3294544,,1703220196.2254417
,1703220194.6020308,1703220193.377464,,1703220196.2694452
,1703220194.6454751,1703220193.3774831,,1703220196.3185477
,1703220194.6894243,1703220193.4214191,,1703220196.365458
,1703220194.733445,1703220193.434953,,1703220196.365466
,1703220194.7774572,1703220193.4814734,,1703220196.4213786
,1703220194.77747,1703220193.529416,,1703220196.451266
,1703220194.8214211,1703220193.573514,,1703220196.4934247
,1703220194.8337965,1703220193.5735664,,1703220196.5512128
,1703220194.8814301,1703220193.6174798,,1703220196.5974376
